date,country,total_cases,new_cases,total_deaths,people_vaccinated,data
2025-06-14,United Kingdom,25054874.0,0.0,232112.0,0.0,2025-06-14
2025-06-15,United Kingdom,25054874.0,0.0,232112.0,0.0,2025-06-15
2025-06-16,United Kingdom,25056531.0,1657.0,232112.0,0.0,2025-06-16
2025-06-17,United Kingdom,25056531.0,0.0,232112.0,0.0,2025-06-17
2025-06-18,United Kingdom,25056531.0,0.0,232112.0,0.0,2025-06-18
2025-06-19,United Kingdom,25056531.0,0.0,232112.0,0.0,2025-06-19
2025-06-20,United Kingdom,25056531.0,0.0,232112.0,0.0,2025-06-20
2025-06-21,United Kingdom,25056531.0,0.0,232112.0,0.0,2025-06-21
2025-06-22,United Kingdom,25056531.0,0.0,232112.0,0.0,2025-06-22
2025-06-23,United Kingdom,25057835.0,1304.0,232112.0,0.0,2025-06-23
2025-06-24,United Kingdom,25057835.0,0.0,232112.0,0.0,2025-06-24
2025-06-25,United Kingdom,25057835.0,0.0,232112.0,0.0,2025-06-25
2025-06-26,United Kingdom,25057835.0,0.0,232112.0,0.0,2025-06-26
2025-06-27,United Kingdom,25057835.0,0.0,232112.0,0.0,2025-06-27
2025-06-28,United Kingdom,25057835.0,0.0,232112.0,0.0,2025-06-28
2025-06-29,United Kingdom,25057835.0,0.0,232112.0,0.0,2025-06-29
2025-06-30,United Kingdom,25059019.0,1184.0,232112.0,0.0,2025-06-30
2025-07-01,United Kingdom,25059019.0,0.0,232112.0,0.0,2025-07-01
2025-07-02,United Kingdom,25059019.0,0.0,232112.0,0.0,2025-07-02
2025-07-03,United Kingdom,25059019.0,0.0,232112.0,0.0,2025-07-03
2025-07-04,United Kingdom,25059019.0,0.0,232112.0,0.0,2025-07-04
2025-07-05,United Kingdom,25059019.0,0.0,232112.0,0.0,2025-07-05
2025-07-06,United Kingdom,25059019.0,0.0,232112.0,0.0,2025-07-06
2025-07-07,United Kingdom,25060340.0,1321.0,232112.0,0.0,2025-07-07
2025-07-08,United Kingdom,25060340.0,0.0,232112.0,0.0,2025-07-08
2025-07-09,United Kingdom,25060340.0,0.0,232112.0,0.0,2025-07-09
2025-07-10,United Kingdom,25060340.0,0.0,232112.0,0.0,2025-07-10
2025-07-11,United Kingdom,25060340.0,0.0,232112.0,0.0,2025-07-11
2025-07-12,United Kingdom,25060340.0,0.0,232112.0,0.0,2025-07-12
2025-07-13,United Kingdom,25060340.0,0.0,232112.0,0.0,2025-07-13
2025-07-14,United Kingdom,25061806.0,1466.0,232112.0,0.0,2025-07-14
2025-07-15,United Kingdom,25061806.0,0.0,232112.0,0.0,2025-07-15
2025-07-16,United Kingdom,25061806.0,0.0,232112.0,0.0,2025-07-16
2025-07-17,United Kingdom,25061806.0,0.0,232112.0,0.0,2025-07-17
2025-07-18,United Kingdom,25061806.0,0.0,232112.0,0.0,2025-07-18
2025-07-19,United Kingdom,25061806.0,0.0,232112.0,0.0,2025-07-19
2025-07-20,United Kingdom,25061806.0,0.0,232112.0,0.0,2025-07-20
2025-07-21,United Kingdom,25063089.0,1283.0,232112.0,0.0,2025-07-21
2025-07-22,United Kingdom,25063089.0,0.0,232112.0,0.0,2025-07-22
2025-07-23,United Kingdom,25063089.0,0.0,232112.0,0.0,2025-07-23
2025-07-24,United Kingdom,25063089.0,0.0,232112.0,0.0,2025-07-24
2025-07-25,United Kingdom,25063089.0,0.0,232112.0,0.0,2025-07-25
2025-07-26,United Kingdom,25063089.0,0.0,232112.0,0.0,2025-07-26
2025-07-27,United Kingdom,25063089.0,0.0,232112.0,0.0,2025-07-27
2025-07-28,United Kingdom,25064656.0,1567.0,232112.0,0.0,2025-07-28
2025-07-29,United Kingdom,25064656.0,0.0,232112.0,0.0,2025-07-29
2025-07-30,United Kingdom,25064656.0,0.0,232112.0,0.0,2025-07-30
2025-07-31,United Kingdom,25064656.0,0.0,232112.0,0.0,2025-07-31
2025-08-01,United Kingdom,25064656.0,0.0,232112.0,0.0,2025-08-01
2025-08-02,United Kingdom,25064656.0,0.0,232112.0,0.0,2025-08-02
2025-08-03,United Kingdom,25064656.0,0.0,232112.0,0.0,2025-08-03
2025-08-04,United Kingdom,25066477.0,1821.0,232112.0,0.0,2025-08-04
2025-08-05,United Kingdom,25066477.0,0.0,232112.0,0.0,2025-08-05
2025-08-06,United Kingdom,25066477.0,0.0,232112.0,0.0,2025-08-06
2025-08-07,United Kingdom,25066477.0,0.0,232112.0,0.0,2025-08-07
2025-08-08,United Kingdom,25066477.0,0.0,232112.0,0.0,2025-08-08
2025-08-09,United Kingdom,25066477.0,0.0,232112.0,0.0,2025-08-09
2025-08-10,United Kingdom,25066477.0,0.0,232112.0,0.0,2025-08-10
2025-08-11,United Kingdom,25068521.0,2044.0,232112.0,0.0,2025-08-11
2025-08-12,United Kingdom,25068521.0,0.0,232112.0,0.0,2025-08-12
2025-08-13,United Kingdom,25068521.0,0.0,232112.0,0.0,2025-08-13
2025-08-14,United Kingdom,25068521.0,0.0,232112.0,0.0,2025-08-14
2025-08-15,United Kingdom,25068521.0,0.0,232112.0,0.0,2025-08-15
2025-08-16,United Kingdom,25068521.0,0.0,232112.0,0.0,2025-08-16
2025-08-17,United Kingdom,25068521.0,0.0,232112.0,0.0,2025-08-17
2025-08-18,United Kingdom,25070350.0,1829.0,232112.0,0.0,2025-08-18
2025-08-19,United Kingdom,25070350.0,0.0,232112.0,0.0,2025-08-19
2025-08-20,United Kingdom,25070350.0,0.0,232112.0,0.0,2025-08-20
2025-08-21,United Kingdom,25070350.0,0.0,232112.0,0.0,2025-08-21
2025-08-22,United Kingdom,25070350.0,0.0,232112.0,0.0,2025-08-22
2025-08-23,United Kingdom,25070350.0,0.0,232112.0,0.0,2025-08-23
2025-08-24,United Kingdom,25070350.0,0.0,232112.0,0.0,2025-08-24
2025-08-25,United Kingdom,25072409.0,2059.0,232112.0,0.0,2025-08-25
2025-08-26,United Kingdom,25072409.0,0.0,232112.0,0.0,2025-08-26
2025-08-27,United Kingdom,25072409.0,0.0,232112.0,0.0,2025-08-27
2025-08-28,United Kingdom,25072409.0,0.0,232112.0,0.0,2025-08-28
2025-08-29,United Kingdom,25072409.0,0.0,232112.0,0.0,2025-08-29
2025-08-30,United Kingdom,25072409.0,0.0,232112.0,0.0,2025-08-30
2025-08-31,United Kingdom,25072409.0,0.0,232112.0,0.0,2025-08-31
2025-09-01,United Kingdom,25074655.0,2246.0,232112.0,0.0,2025-09-01
2025-09-02,United Kingdom,25074655.0,0.0,232112.0,0.0,2025-09-02
2025-09-03,United Kingdom,25074655.0,0.0,232112.0,0.0,2025-09-03
2025-09-04,United Kingdom,25074655.0,0.0,232112.0,0.0,2025-09-04
2025-09-05,United Kingdom,25074655.0,0.0,232112.0,0.0,2025-09-05
2025-09-06,United Kingdom,25074655.0,0.0,232112.0,0.0,2025-09-06
2025-09-07,United Kingdom,25074655.0,0.0,232112.0,0.0,2025-09-07
2025-09-08,United Kingdom,25077065.0,2410.0,232112.0,0.0,2025-09-08
2025-09-09,United Kingdom,25077065.0,0.0,232112.0,0.0,2025-09-09
2025-09-10,United Kingdom,25077065.0,0.0,232112.0,0.0,2025-09-10
2025-09-11,United Kingdom,25077065.0,0.0,232112.0,0.0,2025-09-11
2025-09-12,United Kingdom,25077065.0,0.0,232112.0,0.0,2025-09-12
2025-09-13,United Kingdom,25077065.0,0.0,232112.0,0.0,2025-09-13
2025-09-14,United Kingdom,25077065.0,0.0,232112.0,0.0,2025-09-14
2025-09-15,United Kingdom,25080126.0,3061.0,232112.0,0.0,2025-09-15
2025-09-16,United Kingdom,25080126.0,0.0,232112.0,0.0,2025-09-16
2025-09-17,United Kingdom,25080126.0,0.0,232112.0,0.0,2025-09-17
2025-09-18,United Kingdom,25080126.0,0.0,232112.0,0.0,2025-09-18
2025-09-19,United Kingdom,25080126.0,0.0,232112.0,0.0,2025-09-19
2025-09-20,United Kingdom,25080126.0,0.0,232112.0,0.0,2025-09-20
2025-09-21,United Kingdom,25080126.0,0.0,232112.0,0.0,2025-09-21
2025-09-22,United Kingdom,25083553.0,3427.0,232112.0,0.0,2025-09-22
2025-09-23,United Kingdom,25083553.0,0.0,232112.0,0.0,2025-09-23
2025-09-24,United Kingdom,25083553.0,0.0,232112.0,0.0,2025-09-24
2025-09-25,United Kingdom,25083553.0,0.0,232112.0,0.0,2025-09-25
2025-09-26,United Kingdom,25083553.0,0.0,232112.0,0.0,2025-09-26
2025-09-27,United Kingdom,25083553.0,0.0,232112.0,0.0,2025-09-27
2025-09-28,United Kingdom,25083553.0,0.0,232112.0,0.0,2025-09-28
2025-09-29,United Kingdom,25087660.0,4107.0,232112.0,0.0,2025-09-29
2025-09-30,United Kingdom,25087660.0,0.0,232112.0,0.0,2025-09-30
2025-10-01,United Kingdom,25087660.0,0.0,232112.0,0.0,2025-10-01
2025-10-02,United Kingdom,25087660.0,0.0,232112.0,0.0,2025-10-02
2025-10-03,United Kingdom,25087660.0,0.0,232112.0,0.0,2025-10-03
2025-10-04,United Kingdom,25087660.0,0.0,232112.0,0.0,2025-10-04
2025-10-05,United Kingdom,25087660.0,0.0,232112.0,0.0,2025-10-05
2025-10-06,United Kingdom,25091097.0,3437.0,232112.0,0.0,2025-10-06
2025-10-07,United Kingdom,25091097.0,0.0,232112.0,0.0,2025-10-07
2025-10-08,United Kingdom,25091097.0,0.0,232112.0,0.0,2025-10-08
2025-10-09,United Kingdom,25091097.0,0.0,232112.0,0.0,2025-10-09
2025-10-10,United Kingdom,25091097.0,0.0,232112.0,0.0,2025-10-10
2025-10-11,United Kingdom,25091097.0,0.0,232112.0,0.0,2025-10-11
2025-10-12,United Kingdom,25091097.0,0.0,232112.0,0.0,2025-10-12
2025-10-13,United Kingdom,25093890.0,2793.0,232112.0,0.0,2025-10-13
2025-10-14,United Kingdom,25093890.0,0.0,232112.0,0.0,2025-10-14
2025-10-15,United Kingdom,25093890.0,0.0,232112.0,0.0,2025-10-15
2025-10-16,United Kingdom,25093890.0,0.0,232112.0,0.0,2025-10-16
2025-10-17,United Kingdom,25093890.0,0.0,232112.0,0.0,2025-10-17
2025-10-18,United Kingdom,25093890.0,0.0,232112.0,0.0,2025-10-18
2025-10-19,United Kingdom,25093890.0,0.0,232112.0,0.0,2025-10-19
2025-10-20,United Kingdom,25096101.0,2211.0,232112.0,0.0,2025-10-20
2025-10-21,United Kingdom,25096101.0,0.0,232112.0,0.0,2025-10-21
2025-10-22,United Kingdom,25096101.0,0.0,232112.0,0.0,2025-10-22
2025-10-23,United Kingdom,25096101.0,0.0,232112.0,0.0,2025-10-23
2025-10-24,United Kingdom,25096101.0,0.0,232112.0,0.0,2025-10-24
2025-10-25,United Kingdom,25096101.0,0.0,232112.0,0.0,2025-10-25
2025-10-26,United Kingdom,25096101.0,0.0,232112.0,0.0,2025-10-26
2025-10-27,United Kingdom,25097929.0,1828.0,232112.0,0.0,2025-10-27
2025-10-28,United Kingdom,25097929.0,0.0,232112.0,0.0,2025-10-28
2025-10-29,United Kingdom,25097929.0,0.0,232112.0,0.0,2025-10-29
2025-10-30,United Kingdom,25097929.0,0.0,232112.0,0.0,2025-10-30
2025-10-31,United Kingdom,25097929.0,0.0,232112.0,0.0,2025-10-31
2025-11-01,United Kingdom,25097929.0,0.0,232112.0,0.0,2025-11-01
2025-11-02,United Kingdom,25097929.0,0.0,232112.0,0.0,2025-11-02
2025-11-03,United Kingdom,25099313.0,1384.0,232112.0,0.0,2025-11-03
2025-11-04,United Kingdom,25099313.0,0.0,232112.0,0.0,2025-11-04
2025-11-05,United Kingdom,25099313.0,0.0,232112.0,0.0,2025-11-05
2025-11-06,United Kingdom,25099313.0,0.0,232112.0,0.0,2025-11-06
2025-11-07,United Kingdom,25099313.0,0.0,232112.0,0.0,2025-11-07
2025-11-08,United Kingdom,25099313.0,0.0,232112.0,0.0,2025-11-08
2025-11-09,United Kingdom,25099313.0,0.0,232112.0,0.0,2025-11-09
2025-11-10,United Kingdom,25100261.0,948.0,232112.0,0.0,2025-11-10
2025-11-11,United Kingdom,25100261.0,0.0,232112.0,0.0,2025-11-11
2025-11-12,United Kingdom,25100261.0,0.0,232112.0,0.0,2025-11-12
2025-11-13,United Kingdom,25100261.0,0.0,232112.0,0.0,2025-11-13
2025-11-14,United Kingdom,25100261.0,0.0,232112.0,0.0,2025-11-14
2025-11-15,United Kingdom,25100261.0,0.0,232112.0,0.0,2025-11-15
2025-11-16,United Kingdom,25100261.0,0.0,232112.0,0.0,2025-11-16
2025-11-17,United Kingdom,25101024.0,763.0,232112.0,0.0,2025-11-17
2025-11-18,United Kingdom,25101024.0,0.0,232112.0,0.0,2025-11-18
2025-11-19,United Kingdom,25101024.0,0.0,232112.0,0.0,2025-11-19
2025-11-20,United Kingdom,25101024.0,0.0,232112.0,0.0,2025-11-20
2025-11-21,United Kingdom,25101024.0,0.0,232112.0,0.0,2025-11-21
2025-11-22,United Kingdom,25101024.0,0.0,232112.0,0.0,2025-11-22
2025-11-23,United Kingdom,25101024.0,0.0,232112.0,0.0,2025-11-23
2025-11-24,United Kingdom,25101927.0,903.0,232112.0,0.0,2025-11-24
2025-11-25,United Kingdom,25101927.0,0.0,232112.0,0.0,2025-11-25
2025-11-26,United Kingdom,25101927.0,0.0,232112.0,0.0,2025-11-26
2025-11-27,United Kingdom,25101927.0,0.0,232112.0,0.0,2025-11-27
2025-11-28,United Kingdom,25101927.0,0.0,232112.0,0.0,2025-11-28
2025-11-29,United Kingdom,25101927.0,0.0,232112.0,0.0,2025-11-29
2025-11-30,United Kingdom,25101927.0,0.0,232112.0,0.0,2025-11-30
2025-12-01,United Kingdom,25102966.0,1039.0,232112.0,0.0,2025-12-01
2025-12-02,United Kingdom,25102966.0,0.0,232112.0,0.0,2025-12-02
2025-12-03,United Kingdom,25102966.0,0.0,232112.0,0.0,2025-12-03
2025-12-04,United Kingdom,25102966.0,0.0,232112.0,0.0,2025-12-04
2025-12-05,United Kingdom,25102966.0,0.0,232112.0,0.0,2025-12-05
2025-12-06,United Kingdom,25102966.0,0.0,232112.0,0.0,2025-12-06
2025-12-07,United Kingdom,25102966.0,0.0,232112.0,0.0,2025-12-07
2025-12-08,United Kingdom,25103972.0,1006.0,232112.0,0.0,2025-12-08
2025-12-09,United Kingdom,25103972.0,0.0,232112.0,0.0,2025-12-09
2025-12-10,United Kingdom,25103972.0,0.0,232112.0,0.0,2025-12-10
2025-12-11,United Kingdom,25103972.0,0.0,232112.0,0.0,2025-12-11
2025-12-12,United Kingdom,25103972.0,0.0,232112.0,0.0,2025-12-12
2025-12-13,United Kingdom,25103972.0,0.0,232112.0,0.0,2025-12-13
2025-12-14,United Kingdom,25103972.0,0.0,232112.0,0.0,2025-12-14
2025-12-15,United Kingdom,25104774.0,802.0,232112.0,0.0,2025-12-15
2025-12-16,United Kingdom,25104774.0,0.0,232112.0,0.0,2025-12-16
2025-12-17,United Kingdom,25104774.0,0.0,232112.0,0.0,2025-12-17
2025-12-18,United Kingdom,25104774.0,0.0,232112.0,0.0,2025-12-18
2025-12-19,United Kingdom,25104774.0,0.0,232112.0,0.0,2025-12-19
2025-12-20,United Kingdom,25104774.0,0.0,232112.0,0.0,2025-12-20
2025-12-21,United Kingdom,25104774.0,0.0,232112.0,0.0,2025-12-21
2025-12-22,United Kingdom,25105505.0,731.0,232112.0,0.0,2025-12-22
2025-12-23,United Kingdom,25105505.0,0.0,232112.0,0.0,2025-12-23
2025-12-24,United Kingdom,25105505.0,0.0,232112.0,0.0,2025-12-24
2025-12-25,United Kingdom,25105505.0,0.0,232112.0,0.0,2025-12-25
2025-12-26,United Kingdom,25105505.0,0.0,232112.0,0.0,2025-12-26
2025-12-27,United Kingdom,25105505.0,0.0,232112.0,0.0,2025-12-27
2025-12-28,United Kingdom,25105505.0,0.0,232112.0,0.0,2025-12-28
2025-12-29,United Kingdom,25106320.0,815.0,232112.0,0.0,2025-12-29
2025-12-30,United Kingdom,25106320.0,0.0,232112.0,0.0,2025-12-30
2025-12-31,United Kingdom,25106320.0,0.0,232112.0,0.0,2025-12-31
2026-01-01,United Kingdom,25106320.0,0.0,232112.0,0.0,2026-01-01
2026-01-02,United Kingdom,25106320.0,0.0,232112.0,0.0,2026-01-02
2026-01-03,United Kingdom,25106320.0,0.0,232112.0,0.0,2026-01-03
2026-01-04,United Kingdom,25106320.0,0.0,232112.0,0.0,2026-01-04
2026-01-05,United Kingdom,25107124.0,804.0,232112.0,0.0,2026-01-05
2026-01-06,United Kingdom,25107124.0,0.0,232112.0,0.0,2026-01-06
2026-01-07,United Kingdom,25107124.0,0.0,232112.0,0.0,2026-01-07
2026-01-08,United Kingdom,25107124.0,0.0,232112.0,0.0,2026-01-08
2026-01-09,United Kingdom,25107124.0,0.0,232112.0,0.0,2026-01-09
2026-01-10,United Kingdom,25107124.0,0.0,232112.0,0.0,2026-01-10
2026-01-11,United Kingdom,25107124.0,0.0,232112.0,0.0,2026-01-11
2026-01-12,United Kingdom,25107998.0,874.0,232112.0,0.0,2026-01-12
2026-01-13,United Kingdom,25107998.0,0.0,232112.0,0.0,2026-01-13
2026-01-14,United Kingdom,25107998.0,0.0,232112.0,0.0,2026-01-14
2026-01-15,United Kingdom,25107998.0,0.0,232112.0,0.0,2026-01-15
2026-01-16,United Kingdom,25107998.0,0.0,232112.0,0.0,2026-01-16
2026-01-17,United Kingdom,25107998.0,0.0,232112.0,0.0,2026-01-17
2026-01-18,United Kingdom,25107998.0,0.0,232112.0,0.0,2026-01-18
2026-01-19,United Kingdom,25108955.0,957.0,232112.0,0.0,2026-01-19
2026-01-20,United Kingdom,25108955.0,0.0,232112.0,0.0,2026-01-20
2026-01-21,United Kingdom,25108955.0,0.0,232112.0,0.0,2026-01-21
2026-01-22,United Kingdom,25108955.0,0.0,232112.0,0.0,2026-01-22
2026-01-23,United Kingdom,25108955.0,0.0,232112.0,0.0,2026-01-23
2026-01-24,United Kingdom,25108955.0,0.0,232112.0,0.0,2026-01-24
2026-01-25,United Kingdom,25108955.0,0.0,232112.0,0.0,2026-01-25
2026-01-26,United Kingdom,25109839.0,884.0,232112.0,0.0,2026-01-26
2026-01-27,United Kingdom,25109839.0,0.0,232112.0,0.0,2026-01-27
2026-01-28,United Kingdom,25109839.0,0.0,232112.0,0.0,2026-01-28
2026-01-29,United Kingdom,25109839.0,0.0,232112.0,0.0,2026-01-29
2026-01-30,United Kingdom,25109839.0,0.0,232112.0,0.0,2026-01-30
2026-01-31,United Kingdom,25109839.0,0.0,232112.0,0.0,2026-01-31
2026-02-01,United Kingdom,25109839.0,0.0,232112.0,0.0,2026-02-01
2026-02-02,United Kingdom,25110925.0,1086.0,232112.0,0.0,2026-02-02
2026-02-03,United Kingdom,25110925.0,0.0,232112.0,0.0,2026-02-03
2026-02-04,United Kingdom,25110925.0,0.0,232112.0,0.0,2026-02-04
2026-02-05,United Kingdom,25110925.0,0.0,232112.0,0.0,2026-02-05
2026-02-06,United Kingdom,25110925.0,0.0,232112.0,0.0,2026-02-06
2026-02-07,United Kingdom,25110925.0,0.0,232112.0,0.0,2026-02-07
2026-02-08,United Kingdom,25110925.0,0.0,232112.0,0.0,2026-02-08
2026-02-09,United Kingdom,25111937.0,1012.0,232112.0,0.0,2026-02-09
2026-02-10,United Kingdom,25111937.0,0.0,232112.0,0.0,2026-02-10
2026-02-11,United Kingdom,25111937.0,0.0,232112.0,0.0,2026-02-11
2026-02-12,United Kingdom,25111937.0,0.0,232112.0,0.0,2026-02-12
2026-02-13,United Kingdom,25111937.0,0.0,232112.0,0.0,2026-02-13
2026-02-14,United Kingdom,25111937.0,0.0,232112.0,0.0,2026-02-14
2026-02-15,United Kingdom,25111937.0,0.0,232112.0,0.0,2026-02-15
2026-02-16,United Kingdom,25112838.0,901.0,232112.0,0.0,2026-02-16
2026-02-17,United Kingdom,25112838.0,0.0,232112.0,0.0,2026-02-17
2026-02-18,United Kingdom,25112838.0,0.0,232112.0,0.0,2026-02-18
2026-02-19,United Kingdom,25112838.0,0.0,232112.0,0.0,2026-02-19
2026-02-20,United Kingdom,25112838.0,0.0,232112.0,0.0,2026-02-20
2026-02-21,United Kingdom,25112838.0,0.0,232112.0,0.0,2026-02-21
2026-02-22,United Kingdom,25112838.0,0.0,232112.0,0.0,2026-02-22
2026-02-23,United Kingdom,25113604.0,766.0,232112.0,0.0,2026-02-23
2026-02-24,United Kingdom,25113604.0,0.0,232112.0,0.0,2026-02-24
2026-02-25,United Kingdom,25113604.0,0.0,232112.0,0.0,2026-02-25
2026-02-26,United Kingdom,25113604.0,0.0,232112.0,0.0,2026-02-26
2026-02-27,United Kingdom,25113604.0,0.0,232112.0,0.0,2026-02-27
2026-02-28,United Kingdom,25113604.0,0.0,232112.0,0.0,2026-02-28
2026-03-01,United Kingdom,25113604.0,0.0,232112.0,0.0,2026-03-01
2026-03-02,United Kingdom,25114202.0,598.0,232112.0,0.0,2026-03-02
2026-03-03,United Kingdom,25114202.0,0.0,232112.0,0.0,2026-03-03
2026-03-04,United Kingdom,25114202.0,0.0,232112.0,0.0,2026-03-04
2026-03-05,United Kingdom,25114202.0,0.0,232112.0,0.0,2026-03-05
2026-03-06,United Kingdom,25114202.0,0.0,232112.0,0.0,2026-03-06
2026-03-07,United Kingdom,25114202.0,0.0,232112.0,0.0,2026-03-07
2026-03-08,United Kingdom,25114202.0,0.0,232112.0,0.0,2026-03-08
2026-03-09,United Kingdom,25114764.0,562.0,232112.0,0.0,2026-03-09
2026-03-10,United Kingdom,25114764.0,0.0,232112.0,0.0,2026-03-10
2026-03-11,United Kingdom,25114764.0,0.0,232112.0,0.0,2026-03-11
2026-03-12,United Kingdom,25114764.0,0.0,232112.0,0.0,2026-03-12
2026-03-13,United Kingdom,25114764.0,0.0,232112.0,0.0,2026-03-13
2026-03-14,United Kingdom,25114764.0,0.0,232112.0,0.0,2026-03-14
2026-03-15,United Kingdom,25114764.0,0.0,232112.0,0.0,2026-03-15
2026-03-16,United Kingdom,25115336.0,572.0,232112.0,0.0,2026-03-16
2026-03-17,United Kingdom,25115336.0,0.0,232112.0,0.0,2026-03-17
2026-03-18,United Kingdom,25115336.0,0.0,232112.0,0.0,2026-03-18
2026-03-19,United Kingdom,25115336.0,0.0,232112.0,0.0,2026-03-19
2026-03-20,United Kingdom,25115336.0,0.0,232112.0,0.0,2026-03-20
2026-03-21,United Kingdom,25115336.0,0.0,232112.0,0.0,2026-03-21
2026-03-22,United Kingdom,25115336.0,0.0,232112.0,0.0,2026-03-22
2026-03-23,United Kingdom,25115835.0,499.0,232112.0,0.0,2026-03-23
2026-03-24,United Kingdom,25115835.0,0.0,232112.0,0.0,2026-03-24
2026-03-25,United Kingdom,25115835.0,0.0,232112.0,0.0,2026-03-25
2026-03-26,United Kingdom,25115835.0,0.0,232112.0,0.0,2026-03-26
2026-03-27,United Kingdom,25115835.0,0.0,232112.0,0.0,2026-03-27
2026-03-28,United Kingdom,25115835.0,0.0,232112.0,0.0,2026-03-28
2026-03-29,United Kingdom,25115835.0,0.0,232112.0,0.0,2026-03-29
2026-03-30,United Kingdom,25116288.0,453.0,232112.0,0.0,2026-03-30
2026-03-31,United Kingdom,25116288.0,0.0,232112.0,0.0,2026-03-31
2026-04-01,United Kingdom,25116288.0,0.0,232112.0,0.0,2026-04-01
2026-04-02,United Kingdom,25116288.0,0.0,232112.0,0.0,2026-04-02
2026-04-03,United Kingdom,25116288.0,0.0,232112.0,0.0,2026-04-03
2026-04-04,United Kingdom,25116288.0,0.0,232112.0,0.0,2026-04-04
2026-04-05,United Kingdom,25116288.0,0.0,232112.0,0.0,2026-04-05
2026-04-06,United Kingdom,25116624.0,336.0,232112.0,0.0,2026-04-06
2026-04-07,United Kingdom,25116624.0,0.0,232112.0,0.0,2026-04-07
2026-04-08,United Kingdom,25116624.0,0.0,232112.0,0.0,2026-04-08
2026-04-09,United Kingdom,25116624.0,0.0,232112.0,0.0,2026-04-09
2026-04-10,United Kingdom,25116624.0,0.0,232112.0,0.0,2026-04-10
2026-04-11,United Kingdom,25116624.0,0.0,232112.0,0.0,2026-04-11
2026-04-12,United Kingdom,25116624.0,0.0,232112.0,0.0,2026-04-12
2026-04-13,United Kingdom,25116874.0,250.0,232112.0,0.0,2026-04-13
2026-04-14,United Kingdom,25116874.0,0.0,232112.0,0.0,2026-04-14
2026-04-15,United Kingdom,25116874.0,0.0,232112.0,0.0,2026-04-15
2026-04-16,United Kingdom,25116874.0,0.0,232112.0,0.0,2026-04-16
2026-04-17,United Kingdom,25116874.0,0.0,232112.0,0.0,2026-04-17
2026-04-18,United Kingdom,25116874.0,0.0,232112.0,0.0,2026-04-18
2026-04-19,United Kingdom,25116874.0,0.0,232112.0,0.0,2026-04-19
2026-04-20,United Kingdom,25117067.0,193.0,232112.0,0.0,2026-04-20
2026-04-21,United Kingdom,25117067.0,0.0,232112.0,0.0,2026-04-21
2026-04-22,United Kingdom,25117067.0,0.0,232112.0,0.0,2026-04-22
2026-04-23,United Kingdom,25117067.0,0.0,232112.0,0.0,2026-04-23
2026-04-24,United Kingdom,25117067.0,0.0,232112.0,0.0,2026-04-24
2026-04-25,United Kingdom,25117067.0,0.0,232112.0,0.0,2026-04-25
2026-04-26,United Kingdom,25117067.0,0.0,232112.0,0.0,2026-04-26
2026-04-27,United Kingdom,25117275.0,208.0,232112.0,0.0,2026-04-27
2026-04-28,United Kingdom,25117275.0,0.0,232112.0,0.0,2026-04-28
2026-04-29,United Kingdom,25117275.0,0.0,232112.0,0.0,2026-04-29
2026-04-30,United Kingdom,25117275.0,0.0,232112.0,0.0,2026-04-30
2026-05-01,United Kingdom,25117275.0,0.0,232112.0,0.0,2026-05-01
2026-05-02,United Kingdom,25117275.0,0.0,232112.0,0.0,2026-05-02
2026-05-03,United Kingdom,25117275.0,0.0,232112.0,0.0,2026-05-03
2026-05-04,United Kingdom,25117472.0,197.0,232112.0,0.0,2026-05-04
2026-05-05,United Kingdom,25117472.0,0.0,232112.0,0.0,2026-05-05
2026-05-06,United Kingdom,25117472.0,0.0,232112.0,0.0,2026-05-06
2026-05-07,United Kingdom,25117472.0,0.0,232112.0,0.0,2026-05-07
2026-05-08,United Kingdom,25117472.0,0.0,232112.0,0.0,2026-05-08
2026-05-09,United Kingdom,25117472.0,0.0,232112.0,0.0,2026-05-09
2026-05-10,United Kingdom,25117472.0,0.0,232112.0,0.0,2026-05-10
2026-05-11,United Kingdom,25117625.0,153.0,232112.0,0.0,2026-05-11
2026-05-12,United Kingdom,25117625.0,0.0,232112.0,0.0,2026-05-12
2026-05-13,United Kingdom,25117625.0,0.0,232112.0,0.0,2026-05-13
2026-05-14,United Kingdom,25117625.0,0.0,232112.0,0.0,2026-05-14
2026-05-15,United Kingdom,25117625.0,0.0,232112.0,0.0,2026-05-15
2026-05-16,United Kingdom,25117625.0,0.0,232112.0,0.0,2026-05-16
2026-05-17,United Kingdom,25117625.0,0.0,232112.0,0.0,2026-05-17
2020-01-01,United States,0.0,0.0,0.0,0.0,2020-01-01
2020-01-02,United States,0.0,0.0,0.0,0.0,2020-01-02
2020-01-03,United States,0.0,0.0,0.0,0.0,2020-01-03
2020-01-04,United States,0.0,0.0,0.0,0.0,2020-01-04
2020-01-05,United States,0.0,0.0,0.0,0.0,2020-01-05
2020-01-06,United States,0.0,0.0,0.0,0.0,2020-01-06
2020-01-07,United States,0.0,0.0,0.0,0.0,2020-01-07
2020-01-08,United States,0.0,0.0,0.0,0.0,2020-01-08
2020-01-09,United States,0.0,0.0,0.0,0.0,2020-01-09
2020-01-10,United States,0.0,0.0,0.0,0.0,2020-01-10
2020-01-11,United States,0.0,0.0,0.0,0.0,2020-01-11
2020-01-12,United States,0.0,0.0,0.0,0.0,2020-01-12
